,iterations,encoding_dim,quantization_level,sim_metric,accuracy_score,precision_score,recall_score,f1_score,train_time,retrain_time,singlepass_test_time,retrain_test_time,train_encode_time,test_encode_time
15,1,2,4,,0.5561224489795918,0.23076923076923078,0.0821917808219178,0.12121212121212122,0,0,0.0006723403930664062,0.0007607936859130859,0.04729771614074707,0.004590511322021484
16,10,2,4,,0.37244897959183676,0.37244897959183676,1.0,0.5427509293680297,0,0,0.0006108283996582031,0.0008137226104736328,0.04826474189758301,0.004563808441162109
17,100,2,4,,0.6326530612244898,0.5048543689320388,0.7123287671232876,0.5909090909090908,0,0,0.00084686279296875,0.0009059906005859375,0.05116891860961914,0.005080699920654297
18,1,2,8,cos,0.6020408163265306,0.4789915966386555,0.7808219178082192,0.59375,0,0,0.0008933544158935547,0.0008897781372070312,0.0421602725982666,0.004222393035888672
19,10,2,8,cos,0.6581632653061225,0.5365853658536586,0.6027397260273972,0.567741935483871,0,0,0.0008718967437744141,0.001009225845336914,0.04131436347961426,0.004172325134277344
20,100,2,8,cos,0.5255102040816326,0.3333333333333333,0.273972602739726,0.30075187969924816,0,0,0.0008800029754638672,0.001012563705444336,0.04732847213745117,0.004175424575805664
21,1,2,8,,0.5714285714285714,0.4225352112676056,0.410958904109589,0.41666666666666663,0,0,0.0006549358367919922,0.0006377696990966797,0.04228615760803223,0.004163980484008789
22,10,2,8,,0.49489795918367346,0.39344262295081966,0.6575342465753424,0.4923076923076923,0,0,0.0006229877471923828,0.0006959438323974609,0.04138612747192383,0.004186868667602539
23,100,2,8,,0.41836734693877553,0.2191780821917808,0.2191780821917808,0.2191780821917808,0,0,0.0006029605865478516,0.0010616779327392578,0.04146218299865723,0.004176139831542969
24,1,2,16,cos,0.4387755102040816,0.28735632183908044,0.3424657534246575,0.31249999999999994,0,0,0.0009021759033203125,0.0008943080902099609,0.044061899185180664,0.00451350212097168
25,10,2,16,cos,0.576530612244898,0.45535714285714285,0.6986301369863014,0.5513513513513514,0,0,0.0008647441864013672,0.0009737014770507812,0.04097580909729004,0.004262208938598633
26,100,2,16,cos,0.5306122448979592,0.411214953271028,0.6027397260273972,0.4888888888888888,0,0,0.0008721351623535156,0.0010113716125488281,0.04193115234375,0.004164934158325195
27,1,2,16,,0.4846938775510204,0.3409090909090909,0.410958904109589,0.3726708074534161,0,0,0.0005891323089599609,0.0006070137023925781,0.04135537147521973,0.004122018814086914
28,10,2,16,,0.5663265306122449,0.39285714285714285,0.3013698630136986,0.3410852713178294,0,0,0.0005834102630615234,0.0006461143493652344,0.04023098945617676,0.00422978401184082
29,100,2,16,,0.46938775510204084,0.3959731543624161,0.8082191780821918,0.5315315315315315,0,0,0.000652313232421875,0.00106048583984375,0.04407620429992676,0.0048370361328125
30,1,2,32,cos,0.5612244897959183,0.41975308641975306,0.4657534246575342,0.44155844155844154,0,0,0.0008718967437744141,0.0008313655853271484,0.04181671142578125,0.004313945770263672
31,10,2,32,cos,0.3877551020408163,0.3233082706766917,0.589041095890411,0.41747572815533973,0,0,0.0008749961853027344,0.0008530616760253906,0.040053367614746094,0.0040242671966552734
32,100,2,32,cos,0.5051020408163265,0.36363636363636365,0.4383561643835616,0.3975155279503106,0,0,0.0008592605590820312,0.0009379386901855469,0.03928971290588379,0.004210472106933594
33,1,2,32,,0.4642857142857143,0.2714285714285714,0.2602739726027397,0.26573426573426573,0,0,0.0005679130554199219,0.0009758472442626953,0.040578603744506836,0.004118680953979492
34,10,2,32,,0.4897959183673469,0.4105960264900662,0.8493150684931506,0.5535714285714286,0,0,0.0006494522094726562,0.0006840229034423828,0.04296708106994629,0.004228115081787109
35,100,2,32,,0.4642857142857143,0.3987341772151899,0.863013698630137,0.5454545454545455,0,0,0.0005848407745361328,0.0008757114410400391,0.04002499580383301,0.00398707389831543
36,1,10,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0009224414825439453,0.0009088516235351562,0.04542422294616699,0.004491090774536133
37,10,10,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0008094310760498047,0.00089263916015625,0.04211258888244629,0.004099845886230469
38,100,10,1,cos,0.37244897959183676,0.37244897959183676,1.0,0.5427509293680297,0,0,0.0008230209350585938,0.0009391307830810547,0.04125714302062988,0.0041713714599609375
39,1,10,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0005638599395751953,0.000644683837890625,0.04141378402709961,0.004109382629394531
40,10,10,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.00060272216796875,0.0006694793701171875,0.041094064712524414,0.004072904586791992
41,100,10,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0005729198455810547,0.0008711814880371094,0.04066586494445801,0.004198789596557617
42,1,10,2,cos,0.75,0.6578947368421053,0.684931506849315,0.6711409395973155,0,0,0.0009958744049072266,0.0008559226989746094,0.0459592342376709,0.004937887191772461
43,10,10,2,cos,0.7091836734693877,1.0,0.2191780821917808,0.3595505617977528,0,0,0.0008141994476318359,0.0008299350738525391,0.04078793525695801,0.004189729690551758
44,100,10,2,cos,0.6377551020408163,0.5081967213114754,0.8493150684931506,0.6358974358974359,0,0,0.0008184909820556641,0.0009827613830566406,0.04071211814880371,0.004190206527709961
45,1,10,2,,0.8112244897959183,0.725,0.7945205479452054,0.7581699346405228,0,0,0.0005738735198974609,0.0005962848663330078,0.04186391830444336,0.004159688949584961
46,10,10,2,,0.7397959183673469,0.84375,0.3698630136986301,0.5142857142857142,0,0,0.0005967617034912109,0.0006656646728515625,0.04077649116516113,0.004055023193359375
47,100,10,2,,0.6887755102040817,1.0,0.1643835616438356,0.2823529411764706,0,0,0.0005624294281005859,0.0008571147918701172,0.04088544845581055,0.004071950912475586
48,1,10,4,cos,0.8010204081632653,0.7428571428571429,0.7123287671232876,0.7272727272727273,0,0,0.0008397102355957031,0.0008485317230224609,0.042368412017822266,0.004158496856689453
49,10,10,4,cos,0.826530612244898,0.8421052631578947,0.6575342465753424,0.7384615384615385,0,0,0.0008184909820556641,0.0009365081787109375,0.04085230827331543,0.0042994022369384766
50,100,10,4,cos,0.7193877551020408,0.6216216216216216,0.6301369863013698,0.6258503401360545,0,0,0.0010042190551757812,0.0010819435119628906,0.045003414154052734,0.004999637603759766
51,1,10,4,,0.7346938775510204,0.64,0.6575342465753424,0.6486486486486486,0,0,0.0006930828094482422,0.0006639957427978516,0.04661202430725098,0.005075693130493164
52,10,10,4,,0.6938775510204082,0.8095238095238095,0.2328767123287671,0.36170212765957444,0,0,0.0006182193756103516,0.0006709098815917969,0.04398202896118164,0.0042765140533447266
53,100,10,4,,0.75,0.7857142857142857,0.4520547945205479,0.5739130434782609,0,0,0.0006082057952880859,0.0008983612060546875,0.04350781440734863,0.004334688186645508
54,1,10,8,cos,0.75,0.6818181818181818,0.6164383561643836,0.6474820143884891,0,0,0.001005411148071289,0.0009887218475341797,0.04623818397521973,0.00458979606628418
55,10,10,8,cos,0.6683673469387755,0.6052631578947368,0.3150684931506849,0.4144144144144144,0,0,0.0009005069732666016,0.00089263916015625,0.04500985145568848,0.004461050033569336
56,100,10,8,cos,0.6683673469387755,0.6666666666666666,0.2191780821917808,0.32989690721649484,0,0,0.0008647441864013672,0.0009868144989013672,0.043489933013916016,0.004316091537475586
57,1,10,8,,0.7551020408163265,0.6984126984126984,0.6027397260273972,0.6470588235294118,0,0,0.0007047653198242188,0.0007302761077880859,0.04849696159362793,0.005123615264892578
58,10,10,8,,0.7704081632653061,0.7121212121212122,0.6438356164383562,0.6762589928057554,0,0,0.0006468296051025391,0.0010263919830322266,0.0433194637298584,0.004350423812866211
59,100,10,8,,0.7040816326530612,0.6229508196721312,0.5205479452054794,0.5671641791044776,0,0,0.0005960464477539062,0.000949859619140625,0.04406881332397461,0.004350900650024414
60,1,10,16,cos,0.6632653061224489,0.5321100917431193,0.7945205479452054,0.6373626373626373,0,0,0.0008594989776611328,0.0008792877197265625,0.04383254051208496,0.004311323165893555
61,10,10,16,cos,0.5408163265306123,0.373134328358209,0.3424657534246575,0.35714285714285715,0,0,0.000949859619140625,0.0009639263153076172,0.04239773750305176,0.004320621490478516
62,100,10,16,cos,0.5408163265306123,0.40229885057471265,0.4794520547945205,0.4375,0,0,0.0008697509765625,0.0009911060333251953,0.04283738136291504,0.004383087158203125
63,1,10,16,,0.5408163265306123,0.41237113402061853,0.547945205479452,0.47058823529411764,0,0,0.0005934238433837891,0.0006387233734130859,0.044443607330322266,0.004536628723144531
64,10,10,16,,0.5918367346938775,0.4715447154471545,0.7945205479452054,0.5918367346938775,0,0,0.0006282329559326172,0.0008261203765869141,0.04310965538024902,0.004323244094848633
65,100,10,16,,0.5969387755102041,0.4583333333333333,0.4520547945205479,0.4551724137931034,0,0,0.0005900859832763672,0.0009870529174804688,0.04320812225341797,0.004319906234741211
66,1,10,32,cos,0.6173469387755102,0.4861111111111111,0.4794520547945205,0.4827586206896552,0,0,0.0008623600006103516,0.0008759498596191406,0.04682612419128418,0.0044803619384765625
67,10,10,32,cos,0.5153061224489796,0.36904761904761907,0.4246575342465753,0.39490445859872614,0,0,0.0009856224060058594,0.0009350776672363281,0.04319024085998535,0.004455089569091797
68,100,10,32,cos,0.6377551020408163,0.525,0.2876712328767123,0.37168141592920356,0,0,0.0008537769317626953,0.0009403228759765625,0.04291987419128418,0.004338264465332031
69,1,10,32,,0.5408163265306123,0.4297520661157025,0.7123287671232876,0.536082474226804,0,0,0.0005617141723632812,0.0006480216979980469,0.041521310806274414,0.004190206527709961
70,10,10,32,,0.6428571428571429,0.5263157894736842,0.410958904109589,0.46153846153846156,0,0,0.000576019287109375,0.0006809234619140625,0.04161953926086426,0.004244804382324219
71,100,10,32,,0.5816326530612245,0.43283582089552236,0.3972602739726027,0.4142857142857143,0,0,0.0005743503570556641,0.0011470317840576172,0.04141044616699219,0.0041577816009521484
72,1,100,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0009305477142333984,0.0008664131164550781,0.10227489471435547,0.008619308471679688
73,10,100,1,cos,0.37244897959183676,0.37244897959183676,1.0,0.5427509293680297,0,0,0.0008816719055175781,0.001039743423461914,0.08607649803161621,0.008419990539550781
74,100,100,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0010471343994140625,0.0009655952453613281,0.08163952827453613,0.008891582489013672
75,1,100,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0007016658782958984,0.000701904296875,0.08049821853637695,0.00824284553527832
76,10,100,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0007336139678955078,0.0007283687591552734,0.07712674140930176,0.008477210998535156
77,100,100,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0006558895111083984,0.0009424686431884766,0.07764673233032227,0.00821995735168457
78,1,100,2,cos,0.8010204081632653,0.7297297297297297,0.7397260273972602,0.7346938775510203,0,0,0.0009698867797851562,0.0008709430694580078,0.08370733261108398,0.00826406478881836
79,10,100,2,cos,0.8571428571428571,0.8813559322033898,0.7123287671232876,0.7878787878787878,0,0,0.0010323524475097656,0.0009672641754150391,0.09094119071960449,0.008803606033325195
80,100,100,2,cos,0.8469387755102041,0.8771929824561403,0.684931506849315,0.7692307692307693,0,0,0.0010242462158203125,0.0010051727294921875,0.08618569374084473,0.008234024047851562
81,1,100,2,,0.8316326530612245,0.7857142857142857,0.7534246575342466,0.7692307692307693,0,0,0.0006797313690185547,0.0006129741668701172,0.08381891250610352,0.0084686279296875
82,10,100,2,,0.8367346938775511,0.847457627118644,0.684931506849315,0.7575757575757576,0,0,0.0006392002105712891,0.0007212162017822266,0.07844376564025879,0.008193254470825195
83,100,100,2,,0.8571428571428571,0.835820895522388,0.7671232876712328,0.8,0,0,0.0006685256958007812,0.0009744167327880859,0.07893586158752441,0.008422613143920898
84,1,100,4,cos,0.8367346938775511,0.8867924528301887,0.6438356164383562,0.746031746031746,0,0,0.0011754035949707031,0.0011124610900878906,0.08030390739440918,0.009020566940307617
85,10,100,4,cos,0.8520408163265306,0.7894736842105263,0.821917808219178,0.8053691275167785,0,0,0.0011065006256103516,0.0011632442474365234,0.08615922927856445,0.008994102478027344
86,100,100,4,cos,0.7908163265306123,0.6777777777777778,0.8356164383561644,0.7484662576687118,0,0,0.0009839534759521484,0.001192331314086914,0.08605694770812988,0.009129762649536133
87,1,100,4,,0.8163265306122449,0.8627450980392157,0.6027397260273972,0.7096774193548387,0,0,0.0007386207580566406,0.0006194114685058594,0.07378911972045898,0.007913589477539062
88,10,100,4,,0.8316326530612245,0.7439024390243902,0.8356164383561644,0.7870967741935484,0,0,0.0006387233734130859,0.0010724067687988281,0.07195258140563965,0.007955789566040039
89,100,100,4,,0.8316326530612245,0.8125,0.7123287671232876,0.7591240875912408,0,0,0.0006458759307861328,0.0009431838989257812,0.07625102996826172,0.007902383804321289
90,1,100,8,cos,0.8214285714285714,0.8166666666666667,0.6712328767123288,0.7368421052631579,0,0,0.0008716583251953125,0.0008654594421386719,0.07230806350708008,0.007296562194824219
91,10,100,8,cos,0.826530612244898,0.7746478873239436,0.7534246575342466,0.7638888888888888,0,0,0.0010175704956054688,0.0009028911590576172,0.07256507873535156,0.007631778717041016
92,100,100,8,cos,0.7653061224489796,0.6551724137931034,0.7808219178082192,0.7125,0,0,0.001028299331665039,0.001041412353515625,0.07418298721313477,0.007549285888671875
93,1,100,8,,0.8418367346938775,0.828125,0.726027397260274,0.7737226277372263,0,0,0.0007262229919433594,0.0006253719329833984,0.0736396312713623,0.007829666137695312
94,10,100,8,,0.8520408163265306,0.7972972972972973,0.8082191780821918,0.802721088435374,0,0,0.0007627010345458984,0.0006661415100097656,0.07097387313842773,0.0074596405029296875
95,100,100,8,,0.8163265306122449,0.8936170212765957,0.5753424657534246,0.7000000000000001,0,0,0.0006954669952392578,0.001074075698852539,0.07082700729370117,0.007214784622192383
96,1,100,16,cos,0.826530612244898,0.8545454545454545,0.6438356164383562,0.7343750000000001,0,0,0.0009093284606933594,0.0008790493011474609,0.07262039184570312,0.007412433624267578
97,10,100,16,cos,0.8061224489795918,0.7160493827160493,0.7945205479452054,0.7532467532467533,0,0,0.0009882450103759766,0.0008757114410400391,0.07248830795288086,0.007207393646240234
98,100,100,16,cos,0.7959183673469388,0.7037037037037037,0.7808219178082192,0.7402597402597403,0,0,0.0009083747863769531,0.0010135173797607422,0.07047486305236816,0.0077402591705322266
99,1,100,16,,0.7908163265306123,0.75,0.6575342465753424,0.7007299270072993,0,0,0.0007176399230957031,0.0006186962127685547,0.07694125175476074,0.00747370719909668
100,10,100,16,,0.8163265306122449,0.7534246575342466,0.7534246575342466,0.7534246575342466,0,0,0.0006415843963623047,0.0007097721099853516,0.0735170841217041,0.0076944828033447266
101,100,100,16,,0.8469387755102041,0.8208955223880597,0.7534246575342466,0.7857142857142858,0,0,0.000942230224609375,0.001102447509765625,0.0750732421875,0.007427215576171875
102,1,100,32,cos,0.7959183673469388,0.7619047619047619,0.6575342465753424,0.7058823529411765,0,0,0.0009856224060058594,0.0008466243743896484,0.0768284797668457,0.007785797119140625
103,10,100,32,cos,0.8316326530612245,0.7564102564102564,0.8082191780821918,0.781456953642384,0,0,0.0009982585906982422,0.0008690357208251953,0.073028564453125,0.007775783538818359
104,100,100,32,cos,0.7908163265306123,0.6818181818181818,0.821917808219178,0.7453416149068322,0,0,0.0009522438049316406,0.0011649131774902344,0.0714411735534668,0.007188558578491211
105,1,100,32,,0.7908163265306123,0.7580645161290323,0.6438356164383562,0.6962962962962962,0,0,0.0006952285766601562,0.0007476806640625,0.07061624526977539,0.0072689056396484375
106,10,100,32,,0.7346938775510204,0.6105263157894737,0.7945205479452054,0.6904761904761905,0,0,0.0007240772247314453,0.00069427490234375,0.07443523406982422,0.0073893070220947266
107,100,100,32,,0.7040816326530612,0.6119402985074627,0.5616438356164384,0.5857142857142857,0,0,0.0006315708160400391,0.0011353492736816406,0.0684502124786377,0.00728607177734375
108,1,1000,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.004765987396240234,0.0014753341674804688,0.26479387283325195,0.024820566177368164
109,10,1000,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0012357234954833984,0.0029060840606689453,0.10222554206848145,0.010223627090454102
110,100,1000,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0011813640594482422,0.0014121532440185547,0.10992217063903809,0.010299921035766602
111,1,1000,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0009372234344482422,0.0009667873382568359,0.09895753860473633,0.009526729583740234
112,10,1000,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0008683204650878906,0.0010371208190917969,0.10450172424316406,0.009859561920166016
113,100,1000,1,,0.37244897959183676,0.37244897959183676,1.0,0.5427509293680297,0,0,0.0009763240814208984,0.0031287670135498047,0.10594677925109863,0.009625434875488281
114,1,1000,2,cos,0.8469387755102041,0.8307692307692308,0.7397260273972602,0.7826086956521738,0,0,0.0012395381927490234,0.0012073516845703125,0.10669064521789551,0.010689496994018555
115,10,1000,2,cos,0.8571428571428571,0.8813559322033898,0.7123287671232876,0.7878787878787878,0,0,0.0012135505676269531,0.0030410289764404297,0.10790061950683594,0.010257720947265625
116,100,1000,2,cos,0.8418367346938775,0.8620689655172413,0.684931506849315,0.7633587786259542,0,0,0.0012269020080566406,0.0016522407531738281,0.11338233947753906,0.010537147521972656
117,1,1000,2,,0.8418367346938775,0.8088235294117647,0.7534246575342466,0.7801418439716311,0,0,0.0010287761688232422,0.0012421607971191406,0.0984196662902832,0.010417938232421875
118,10,1000,2,,0.8571428571428571,0.8947368421052632,0.6986301369863014,0.7846153846153846,0,0,0.0009462833404541016,0.0011889934539794922,0.0989537239074707,0.00977945327758789
119,100,1000,2,,0.8316326530612245,0.8571428571428571,0.6575342465753424,0.7441860465116279,0,0,0.0009007453918457031,0.0024569034576416016,0.1032414436340332,0.010279655456542969
120,1,1000,4,cos,0.8316326530612245,0.9,0.6164383561643836,0.7317073170731706,0,0,0.001102447509765625,0.0012362003326416016,0.10085201263427734,0.010456562042236328
121,10,1000,4,cos,0.8622448979591837,0.8026315789473685,0.8356164383561644,0.8187919463087249,0,0,0.0012013912200927734,0.0020751953125,0.09905052185058594,0.010780572891235352
122,100,1000,4,cos,0.8061224489795918,0.7966101694915254,0.6438356164383562,0.712121212121212,0,0,0.0010595321655273438,0.0025925636291503906,0.0977015495300293,0.009621143341064453
123,1,1000,4,,0.826530612244898,0.8823529411764706,0.6164383561643836,0.7258064516129031,0,0,0.0009469985961914062,0.001020669937133789,0.1054530143737793,0.013218879699707031
124,10,1000,4,,0.8622448979591837,0.7875,0.863013698630137,0.8235294117647058,0,0,0.0009255409240722656,0.0012323856353759766,0.10422444343566895,0.010342597961425781
125,100,1000,4,,0.8367346938775511,0.7887323943661971,0.7671232876712328,0.7777777777777778,0,0,0.0010387897491455078,0.002205371856689453,0.10738587379455566,0.010555505752563477
126,1,1000,8,cos,0.8571428571428571,0.8571428571428571,0.7397260273972602,0.7941176470588235,0,0,0.001283407211303711,0.0011897087097167969,0.10314011573791504,0.010024070739746094
127,10,1000,8,cos,0.8520408163265306,0.7682926829268293,0.863013698630137,0.8129032258064516,0,0,0.0014414787292480469,0.0015022754669189453,0.10323143005371094,0.010430335998535156
128,100,1000,8,cos,0.8367346938775511,0.7887323943661971,0.7671232876712328,0.7777777777777778,0,0,0.001561880111694336,0.001669168472290039,0.11508011817932129,0.014211177825927734
129,1,1000,8,,0.8571428571428571,0.8571428571428571,0.7397260273972602,0.7941176470588235,0,0,0.0009472370147705078,0.0008924007415771484,0.11044859886169434,0.010435104370117188
130,10,1000,8,,0.8622448979591837,0.7948717948717948,0.8493150684931506,0.8211920529801324,0,0,0.0009891986846923828,0.0009870529174804688,0.11264705657958984,0.010699987411499023
131,100,1000,8,,0.8010204081632653,0.7073170731707317,0.7945205479452054,0.7483870967741935,0,0,0.0008714199066162109,0.0016791820526123047,0.10901832580566406,0.010212421417236328
132,1,1000,16,cos,0.8622448979591837,0.8484848484848485,0.7671232876712328,0.8057553956834531,0,0,0.0012145042419433594,0.0012850761413574219,0.09974932670593262,0.00986623764038086
133,10,1000,16,cos,0.8316326530612245,0.7702702702702703,0.7808219178082192,0.7755102040816327,0,0,0.001211404800415039,0.0015628337860107422,0.10486483573913574,0.009995222091674805
134,100,1000,16,cos,0.8316326530612245,0.75,0.821917808219178,0.7843137254901962,0,0,0.0012197494506835938,0.0018379688262939453,0.11243963241577148,0.009785890579223633
135,1,1000,16,,0.8214285714285714,0.8166666666666667,0.6712328767123288,0.7368421052631579,0,0,0.0010061264038085938,0.0009946823120117188,0.10803508758544922,0.010972261428833008
136,10,1000,16,,0.8469387755102041,0.7792207792207793,0.821917808219178,0.7999999999999999,0,0,0.0009014606475830078,0.0011310577392578125,0.10595583915710449,0.01034092903137207
137,100,1000,16,,0.8163265306122449,0.7402597402597403,0.7808219178082192,0.7600000000000001,0,0,0.0010371208190917969,0.0021469593048095703,0.10690736770629883,0.012005090713500977
138,1,1000,32,cos,0.8469387755102041,0.8307692307692308,0.7397260273972602,0.7826086956521738,0,0,0.0011527538299560547,0.0011358261108398438,0.1113431453704834,0.010997295379638672
139,10,1000,32,cos,0.8469387755102041,0.7945205479452054,0.7945205479452054,0.7945205479452053,0,0,0.0011982917785644531,0.0014510154724121094,0.09850621223449707,0.010248899459838867
140,100,1000,32,cos,0.7704081632653061,0.6666666666666666,0.7671232876712328,0.713375796178344,0,0,0.0014274120330810547,0.0024111270904541016,0.11181497573852539,0.011507272720336914
141,1,1000,32,,0.8571428571428571,0.8461538461538461,0.7534246575342466,0.7971014492753623,0,0,0.0009164810180664062,0.0010390281677246094,0.11200571060180664,0.010548114776611328
142,10,1000,32,,0.8316326530612245,0.7631578947368421,0.7945205479452054,0.7785234899328859,0,0,0.0008900165557861328,0.0012717247009277344,0.10743951797485352,0.012678146362304688
143,100,1000,32,,0.7755102040816326,0.6835443037974683,0.7397260273972602,0.7105263157894737,0,0,0.0009412765502929688,0.002032756805419922,0.10464096069335938,0.011083841323852539
144,1,10000,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0022668838500976562,0.001749277114868164,1.6725733280181885,0.16901159286499023
145,10,10000,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0016491413116455078,0.001743316650390625,1.636005163192749,0.18764710426330566
146,100,10000,1,cos,0.6275510204081632,0.0,0.0,0.0,0,0,0.0016405582427978516,0.0039157867431640625,1.603294849395752,0.09542655944824219
147,1,10000,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.00177001953125,0.008055448532104492,1.598576545715332,0.16164088249206543
148,10,10000,1,,0.6275510204081632,0.0,0.0,0.0,0,0,0.0014967918395996094,0.0027883052825927734,1.6387782096862793,0.1248481273651123
149,100,10000,1,,0.37244897959183676,0.37244897959183676,1.0,0.5427509293680297,0,0,0.0016758441925048828,0.0034759044647216797,1.67411470413208,0.12675786018371582
150,1,10000,2,cos,0.8418367346938775,0.8088235294117647,0.7534246575342466,0.7801418439716311,0,0,0.00171661376953125,0.0016264915466308594,1.6826093196868896,0.17349696159362793
151,10,10000,2,cos,0.8571428571428571,0.8947368421052632,0.6986301369863014,0.7846153846153846,0,0,0.001615285873413086,0.0036182403564453125,1.6823742389678955,0.16466474533081055
152,100,10000,2,cos,0.8316326530612245,0.8703703703703703,0.6438356164383562,0.7401574803149606,0,0,0.0016410350799560547,0.0035707950592041016,1.572465419769287,0.09223031997680664
153,1,10000,2,,0.8469387755102041,0.8208955223880597,0.7534246575342466,0.7857142857142858,0,0,0.001275777816772461,0.0013926029205322266,1.5841093063354492,0.09352922439575195
154,10,10000,2,,0.8520408163265306,0.8928571428571429,0.684931506849315,0.7751937984496124,0,0,0.0015940666198730469,0.0030133724212646484,1.5660648345947266,0.16106224060058594
155,100,10000,2,,0.826530612244898,0.8679245283018868,0.6301369863013698,0.73015873015873,0,0,0.0014770030975341797,0.004274129867553711,1.5887603759765625,0.17224621772766113
156,1,10000,4,cos,0.8214285714285714,0.88,0.6027397260273972,0.7154471544715447,0,0,0.001678466796875,0.0016338825225830078,1.6280810832977295,0.12679767608642578
157,10,10000,4,cos,0.8673469387755102,0.8133333333333334,0.8356164383561644,0.8243243243243243,0,0,0.0020499229431152344,0.006040811538696289,1.6559205055236816,0.1679363250732422
158,100,10000,4,cos,0.8163265306122449,0.7846153846153846,0.6986301369863014,0.7391304347826088,0,0,0.0018253326416015625,0.0032813549041748047,1.6382687091827393,0.17068147659301758
159,1,10000,4,,0.8214285714285714,0.88,0.6027397260273972,0.7154471544715447,0,0,0.0017712116241455078,0.0015270709991455078,1.6536786556243896,0.16303420066833496
160,10,10000,4,,0.8673469387755102,0.8133333333333334,0.8356164383561644,0.8243243243243243,0,0,0.0016961097717285156,0.00234222412109375,1.658414602279663,0.12633013725280762
161,100,10000,4,,0.8112244897959183,0.7903225806451613,0.6712328767123288,0.725925925925926,0,0,0.0016751289367675781,0.0031604766845703125,1.6460700035095215,0.1280517578125
