,iterations,encoding_dim,quantization_level,sim_metric,accuracy_score,precision_score,recall_score,f1_score,train_time
55,20,2,17,cos,0.4387755102040816,0.2465753424657534,0.2465753424657534,0.2465753424657534,1641951220.3849075
56,20,7274,20,cos,0.8469387755102041,0.8115942028985508,0.7671232876712328,0.7887323943661971,1641951233.5896943
57,20,10708,25,cos,0.8316326530612245,0.7777777777777778,0.7671232876712328,0.7724137931034483,1641951246.8829916
58,20,1012,13,cos,0.8469387755102041,0.8307692307692308,0.7397260273972602,0.7826086956521738,1641951260.1182554
59,20,7678,13,,0.8520408163265306,0.8333333333333334,0.7534246575342466,0.7913669064748201,1641951273.1182947
60,20,3436,30,,0.826530612244898,0.76,0.7808219178082192,0.7702702702702703,1641951285.9852612
61,20,15960,13,cos,0.8520408163265306,0.8333333333333334,0.7534246575342466,0.7913669064748201,1641951299.3158944
62,20,810,4,,0.8724489795918368,0.9,0.7397260273972602,0.8120300751879699,1641951312.098756
63,20,8486,5,cos,0.8571428571428571,0.8813559322033898,0.7123287671232876,0.7878787878787878,1641951325.2530727
64,20,11718,19,cos,0.8367346938775511,0.8059701492537313,0.7397260273972602,0.7714285714285715,1641951338.5825415
65,20,6264,22,,0.8469387755102041,0.8028169014084507,0.7808219178082192,0.7916666666666666,1641951351.443288
66,20,204,1,cos,0.37244897959183676,0.37244897959183676,1.0,0.5427509293680297,1641951364.6628613
67,20,13132,7,,0.8724489795918368,0.9137931034482759,0.726027397260274,0.8091603053435115,1641951377.356096
68,20,8284,5,cos,0.8571428571428571,0.8813559322033898,0.7123287671232876,0.7878787878787878,1641951390.7527375
69,20,11516,20,,0.8520408163265306,0.8142857142857143,0.7808219178082192,0.7972027972027972,1641951403.4451594
70,20,7072,17,cos,0.8418367346938775,0.8088235294117647,0.7534246575342466,0.7801418439716311,1641951416.4701307
71,20,2224,20,cos,0.8469387755102041,0.8115942028985508,0.7671232876712328,0.7887323943661971,1641951429.4449778
72,20,9294,20,cos,0.8469387755102041,0.8115942028985508,0.7671232876712328,0.7887323943661971,1641951442.9425483
73,20,16566,17,cos,0.8520408163265306,0.8235294117647058,0.7671232876712328,0.7943262411347518,1641951456.2132163
74,20,18384,25,,0.826530612244898,0.7746478873239436,0.7534246575342466,0.7638888888888888,1641951469.209624
75,20,2,22,,0.4642857142857143,0.2714285714285714,0.2602739726027397,0.26573426573426573,1641951482.1323667
76,20,2830,25,,0.826530612244898,0.7671232876712328,0.7671232876712328,0.7671232876712328,1641951495.1267812
77,20,20000,30,cos,0.8214285714285714,0.7567567567567568,0.7671232876712328,0.761904761904762,1641951508.2674568
78,20,10708,2,,0.7806122448979592,0.9166666666666666,0.4520547945205479,0.6055045871559632,1641951521.2442381
79,20,2426,13,cos,0.8520408163265306,0.8333333333333334,0.7534246575342466,0.7913669064748201,1641951534.4173794
80,20,8486,1,,0.37244897959183676,0.37244897959183676,1.0,0.5427509293680297,1641951547.5378187
81,20,16970,7,cos,0.8724489795918368,0.9137931034482759,0.726027397260274,0.8091603053435115,1641951560.6809626
82,20,15152,10,cos,0.8673469387755102,0.873015873015873,0.7534246575342466,0.8088235294117647,1641951574.0006316
83,20,13738,20,cos,0.8469387755102041,0.8115942028985508,0.7671232876712328,0.7887323943661971,1641951587.176071
84,20,1214,11,cos,0.8571428571428571,0.8260869565217391,0.7808219178082192,0.8028169014084506,1641951600.3512652
85,20,13738,23,,0.8367346938775511,0.7971014492753623,0.7534246575342466,0.7746478873239437,1641951613.1111507
86,20,9496,14,,0.8520408163265306,0.8333333333333334,0.7534246575342466,0.7913669064748201,1641951625.9621534
87,20,608,28,,0.8214285714285714,0.75,0.7808219178082192,0.7651006711409396,1641951638.6013722
88,20,15354,13,cos,0.8520408163265306,0.8333333333333334,0.7534246575342466,0.7913669064748201,1641951651.7948208
89,20,10506,23,,0.8367346938775511,0.7971014492753623,0.7534246575342466,0.7746478873239437,1641951664.630824
90,20,15758,17,cos,0.8367346938775511,0.8059701492537313,0.7397260273972602,0.7714285714285715,1641951678.012235
91,20,3032,10,cos,0.8775510204081632,0.8769230769230769,0.7808219178082192,0.8260869565217391,1641951691.2261548
92,20,4042,23,,0.8418367346938775,0.8,0.7671232876712328,0.7832167832167832,1641951703.950453
93,20,20000,2,,0.7806122448979592,0.9166666666666666,0.4520547945205479,0.6055045871559632,1641951717.041777
94,20,11718,19,,0.8316326530612245,0.803030303030303,0.726027397260274,0.7625899280575539,1641951729.9591787
95,20,4648,5,cos,0.8571428571428571,0.8813559322033898,0.7123287671232876,0.7878787878787878,1641951743.3116279
96,20,15960,28,,0.826530612244898,0.7671232876712328,0.7671232876712328,0.7671232876712328,1641951756.1109953
97,20,2628,23,,0.8418367346938775,0.8,0.7671232876712328,0.7832167832167832,1641951768.886978
98,20,17172,5,cos,0.8571428571428571,0.8813559322033898,0.7123287671232876,0.7878787878787878,1641951782.087918
99,20,9698,16,,0.8469387755102041,0.8208955223880597,0.7534246575342466,0.7857142857142858,1641951795.0384767
